fund_id,scheme_name,amc_name,category,sub_category,risk_level,risk_cluster_label,cluster,rating,fund_manager,returns_1yr,returns_3yr,returns_5yr,composite_return,net_return,expense_ratio,sharpe,alpha,beta,std_dev,rari,fund_size_cr,fund_size_category,min_sip,min_lumpsum,investment_score,return_consistency,rank_by_score,rank_by_return,rank_by_sharpe,is_top50
460,Kotak Small Cap Fund,Kotak Mahindra Mutual Fund,Equity,Small Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Pankaj Tibrewal,-0.7,43.1,17.0,22.595,22.005,0.59,1.98,8.99,0.81,18.26,1.237404162102957,8617.0,Large (5K–20K Cr),500,500,64.46,51.45949541696551,61,20,31,False
461,Kotak Tax Saver Fund,Kotak Mahindra Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Harsha Upadhyaya,5.0,28.9,14.4,17.595,16.904999999999998,0.69,1.68,4.69,0.83,14.44,1.218490304709141,3167.0,Mid (500–5K Cr),500,500,60.66,61.45298419880677,93,119,134,False
462,L&T Focused Equity Fund,L&T Mutual Fund,Equity,Focused Funds,6,📈 High Return / Moderate Risk,0,3,Venugopal Manghat,-0.7,33.7,11.3,16.740000000000002,15.650000000000002,1.09,1.29,1.855,0.86,12.3,1.3609756097560977,946.0,Mid (500–5K Cr),500,5000,44.11,56.03328339376719,311,145,396,False
463,L&T India Large Cap Fund,L&T Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Venugopal Manghat,0.8,33.0,12.1,17.155,15.665,1.49,1.18,-2.34,0.97,16.62,1.0321901323706375,757.0,Mid (500–5K Cr),500,5000,47.92,57.15656468468325,256,130,492,False
464,LIC MF Arbitrage Fund,LIC Mutual Fund,Hybrid,Arbitrage Mutual Funds,1,⭐ High Return / Low Risk,1,2,Jaiprakash Toshniwal,5.5,4.4,8.9,6.645,6.335,0.31,0.55,1.23,0.6,0.78,8.519230769230768,27.0,Small (<500 Cr),1000,5000,29.9,71.14741458964104,665,585,707,False
465,LIC MF Banking & Fina Serv Fund,LIC Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Jaiprakash Toshniwal,13.9,22.7,8.5,14.55,13.010000000000002,1.54,0.97,0.9,0.85,22.14,0.6571815718157181,121.0,Small (<500 Cr),1000,5000,37.59,66.32581370184104,438,239,588,False
466,LIC MF Banking & PSU Debt Fund,LIC Mutual Fund,Debt,Banking and PSU Mutual Funds,2,⭐ High Return / Low Risk,1,3,Marzban Irani,4.2,5.7,6.8,5.895,5.614999999999999,0.28,0.78,3.94,2.05,1.53,3.852941176470588,1190.0,Mid (500–5K Cr),1000,5000,32.01,72.18821490093264,609,690,664,False
467,LIC MF Bond Fund,LIC Mutual Fund,Debt,Medium to Long Duration Funds,3,⭐ High Return / Low Risk,1,2,Marzban Irani,4.4,4.7,6.2,5.315,5.105,0.21,0.22,0.23,1.24,2.6,2.044230769230769,111.0,Small (<500 Cr),1000,5000,25.57,72.52896795486346,753,744,766,False
468,LIC MF Children’s Gift Fund,LIC Mutual Fund,Solution Oriented,Childrens Funds,6,📈 High Return / Moderate Risk,0,1,Karan Desai,-1.9,17.1,7.6,9.025,7.165,1.86,0.99,-3.65,0.9,13.05,0.6915708812260536,12.0,Small (<500 Cr),1000,5000,18.43,63.99333303096276,807,482,576,False
469,LIC MF Debt Hybrid Fund,LIC Mutual Fund,Hybrid,Conservative Hybrid Mutual Funds,4,⭐ High Return / Low Risk,1,3,Karan Desai,2.5,8.1,6.7,6.35,5.01,1.34,0.92,-0.54,0.61,4.14,1.5338164251207729,61.0,Small (<500 Cr),1000,5000,20.93,70.57900063171017,792,643,618,False
470,LIC MF Equity Hybrid Fund,LIC Mutual Fund,Hybrid,Aggressive Hybrid Mutual Funds,6,📈 High Return / Moderate Risk,0,1,Karan Desai,-0.5,15.1,8.3,8.92,7.49,1.43,0.99,-2.85,0.77,11.49,0.7763272410791993,378.0,Small (<500 Cr),1000,5000,21.23,65.67199469706277,790,486,576,False
471,LIC MF Flexi Cap Fund,LIC Mutual Fund,Equity,Flexi Cap Funds,6,📈 High Return / Moderate Risk,0,2,Amit Nadekar,-0.9,18.3,8.8,10.185,8.445,1.74,1.02,-4.31,0.8,14.27,0.7137351086194815,383.0,Small (<500 Cr),1000,5000,20.93,63.89315942142145,792,449,559,False
472,LIC MF G-Sec Fund,LIC Mutual Fund,Debt,Gilt Mutual Funds,2,⭐ High Return / Low Risk,1,3,Marzban Irani,3.3,4.9,7.7,5.84,5.08,0.76,0.35,0.27,0.45,2.23,2.618834080717489,46.0,Small (<500 Cr),1000,10000,21.31,71.26622728583075,787,698,753,False
473,LIC MF Infrastructure Fund,LIC Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Yogesh Patil,6.7,29.8,11.2,16.81,15.339999999999998,1.47,1.56,7.11,0.57,16.12,1.042803970223325,90.0,Small (<500 Cr),1000,5000,52.47,61.24710912316163,186,143,190,False
474,LIC MF Large & Mid Cap Fund,LIC Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,3,Yogesh Patil,-4.3,22.8,10.9,12.025,11.185,0.84,1.34,0.78,0.84,14.89,0.8075889858965748,1888.0,Mid (500–5K Cr),1000,5000,36.26,59.909887223657456,473,363,359,False
475,LIC MF Large Cap Fund,LIC Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Yogesh Patil,-3.2,19.7,10.9,11.16,9.77,1.39,1.08,-3.35,0.88,15.42,0.7237354085603113,648.0,Mid (500–5K Cr),1000,5000,26.15,61.94156548944197,746,410,534,False
476,LIC MF Liquid Fund,LIC Mutual Fund,Debt,Liquid Mutual Funds,3,⭐ High Return / Low Risk,1,3,Rahul Singh,5.6,4.4,5.3,5.045,4.885,0.16,0.97,1.33,0.73,0.37,13.635135135135137,5996.0,Large (5K–20K Cr),1000,5000,34.26,72.86883323112292,536,773,588,False
477,LIC MF Nifty 50 Index Fund,LIC Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,3,Jaiprakash Toshniwal,1.0,25.8,11.7,14.494999999999996,14.294999999999998,0.2,1.3,-0.85,1.0,16.75,0.865373134328358,53.0,Small (<500 Cr),1000,5000,55.65,61.05454959634452,144,242,387,False
478,LIC MF Overnight Fund,LIC Mutual Fund,Debt,Overnight Mutual Funds,1,⭐ High Return / Low Risk,1,4,Rahul Singh,5.4,3.9,8.9,6.45,6.38,0.07,0.02,0.57,0.42,0.35,18.42857142857143,951.0,Mid (500–5K Cr),1000,5000,30.79,70.92753231123932,639,610,789,False
479,LIC MF S&P BSE Sensex Index Fund,LIC Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,3,Jaiprakash Toshniwal,2.2,25.4,12.6,14.999999999999998,14.619999999999996,0.38,1.23,-1.81,1.0,16.89,0.8880994671403196,68.0,Small (<500 Cr),1000,5000,52.98,61.8726617938956,182,211,471,False
480,LIC MF Savings Fund,LIC Mutual Fund,Debt,Low Duration Funds,2,⭐ High Return / Low Risk,1,3,Rahul Singh,5.0,5.9,5.6,5.585,5.315,0.27,1.57,2.95,1.01,1.02,5.475490196078432,707.0,Mid (500–5K Cr),1000,5000,37.2,73.03507546146717,447,722,184,False
481,LIC MF Short Term Debt Fund,LIC Mutual Fund,Debt,Short Duration Funds,3,⭐ High Return / Low Risk,1,2,Marzban Irani,3.7,5.7,8.9,6.74,6.37,0.37,0.76,4.66,2.57,1.61,4.186335403726708,110.0,Small (<500 Cr),1000,5000,32.11,70.87035762124196,605,573,669,False
482,LIC MF Tax Plan – Direct Growth,LIC Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Amit Nadekar,-1.9,20.5,9.9,11.25,9.78,1.47,1.25,-0.72,0.81,14.61,0.7700205338809035,401.0,Small (<500 Cr),500,500,27.89,62.28797716869761,717,405,462,False
483,LIC MF Ultra Short Term Fund,LIC Mutual Fund,Debt,Ultra Short Duration Funds,1,⭐ High Return / Low Risk,1,1,Rahul Singh,5.0,4.5,8.9,6.58,6.28,0.3,0.85,1.33,0.75,0.39,16.871794871794872,40.0,Small (<500 Cr),1000,5000,34.31,71.08432216894214,531,589,643,False
484,Mahindra Manulife Aggressive Hybrid Fund,Mahindra Manulife Mutual Fund,Hybrid,Aggressive Hybrid Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Fatema Pacha,2.7,24.6,8.9,13.154999999999998,12.504999999999995,0.65,1.62,4.52,0.85,12.44,1.0574758842443728,615.0,Mid (500–5K Cr),500,1000,53.4,62.20513860787926,176,306,149,False
485,Mahindra Manulife Consumption Fund,Mahindra Manulife Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,Abhinav Khandelwal,5.7,21.3,8.9,12.6,11.78,0.82,1.33,0.66,0.77,14.14,0.8910891089108911,54.0,Small (<500 Cr),500,1000,44.9,65.25359193470656,305,342,365,False
486,Mahindra Manulife Dynamic Bond Fund,Mahindra Manulife Mutual Fund,Debt,Dynamic Bond,3,⭐ High Return / Low Risk,1,2,Rahul Pal,3.4,4.4,8.9,6.225,5.715,0.51,-0.01,-0.19,0.65,1.7,3.661764705882353,66.0,Small (<500 Cr),500,1000,21.67,70.5636003924216,784,657,795,False
487,Mahindra Manulife ELSS Fund,Mahindra Manulife Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Fatema Pacha,2.3,29.3,12.0,16.115000000000002,15.385000000000002,0.73,1.53,2.66,0.94,16.21,0.9941394201110426,525.0,Mid (500–5K Cr),500,500,57.15,59.816223199813,118,170,207,False
488,Mahindra Manulife Equity Savings Fund,Mahindra Manulife Mutual Fund,Hybrid,Equity Savings Mutual Funds,4,📈 High Return / Moderate Risk,0,4,Fatema Pacha,1.7,32.4,13.3,17.665,16.965,0.7,1.56,3.84,1.24,8.16,2.1648284313725488,418.0,Small (<500 Cr),500,1000,62.2,57.99139766791857,77,107,190,False
489,Mahindra Manulife Large & Mid Cap Fund,Mahindra Manulife Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,5,Manish Lodha,-1.1,30.4,8.9,14.424999999999995,13.914999999999996,0.51,1.61,4.98,0.88,15.69,0.9193753983428934,1056.0,Mid (500–5K Cr),500,1000,48.29,57.39726725906268,248,247,153,False
490,Mahindra Manulife Large Cap Fund,Mahindra Manulife Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Abhinav Khandelwal,0.3,25.7,8.9,13.06,12.39,0.67,1.25,-1.04,0.9,15.36,0.8502604166666666,215.0,Small (<500 Cr),500,1000,48.77,60.57461276410454,238,313,462,False
491,Mahindra Manulife Liquid Fund,Mahindra Manulife Mutual Fund,Debt,Liquid Mutual Funds,3,⭐ High Return / Low Risk,1,5,Rahul Pal,5.7,4.5,5.4,5.145,4.994999999999999,0.15,1.15,1.41,0.74,0.37,13.905405405405403,514.0,Mid (500–5K Cr),0,1000,35.84,72.86883323112292,483,761,503,False
492,Mahindra Manulife Low Duration Fund,Mahindra Manulife Mutual Fund,Debt,Low Duration Funds,3,⭐ High Return / Low Risk,1,3,Rahul Pal,5.2,5.5,6.4,5.845000000000001,5.4750000000000005,0.37,1.63,2.67,1.07,0.76,7.6907894736842115,395.0,Small (<500 Cr),500,1000,36.93,72.86883323112292,453,696,147,False
493,Mahindra Manulife Mid Cap Fund,Mahindra Manulife Mutual Fund,Equity,Mid Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Abhinav Khandelwal,3.7,31.0,14.7,18.205,17.544999999999998,0.66,1.57,-0.01,0.89,16.69,1.090772917914919,1060.0,Mid (500–5K Cr),500,1000,60.09,59.75785585201724,98,95,184,False
494,Mahindra Manulife Multi Cap Fund,Mahindra Manulife Mutual Fund,Equity,Multi Cap Funds,6,📈 High Return / Moderate Risk,0,0,Fatema Pacha,1.2,32.6,15.8,18.76,18.270000000000003,0.49,1.58,4.41,0.98,17.39,1.0787809085681426,1515.0,Mid (500–5K Cr),500,1000,65.72,57.78049327064784,57,84,175,False
495,Mahindra Manulife Overnight Fund,Mahindra Manulife Mutual Fund,Debt,Overnight Mutual Funds,1,⭐ High Return / Low Risk,1,4,Rahul Pal,5.4,3.9,8.9,6.45,6.33,0.12,0.1,0.61,0.43,0.34,18.97058823529412,345.0,Small (<500 Cr),0,1000,30.95,70.92753231123932,635,610,777,False
496,Mahindra Manulife Short Duration Fund,Mahindra Manulife Mutual Fund,Debt,Short Duration Funds,3,📈 High Return / Moderate Risk,0,3,Rahul Pal,4.4,18.5,8.9,11.36,11.07,0.29,1.29,1.855,0.86,12.3,0.9235772357723576,43.0,Small (<500 Cr),500,1000,47.76,66.29124999895042,260,400,396,False
497,Mahindra Manulife Ultra Short Duration Fund,Mahindra Manulife Mutual Fund,Debt,Ultra Short Duration Funds,2,⭐ High Return / Low Risk,1,4,Rahul Pal,5.5,5.1,8.9,6.89,6.54,0.35,1.74,2.38,1.05,0.56,12.303571428571429,170.0,Small (<500 Cr),500,1000,39.66,71.40527172918065,396,562,113,False
498,Mirae Asset Banking and PSU Debt Fund,Mirae Asset Mutual Fund,Debt,Banking and PSU Mutual Funds,2,📈 High Return / Moderate Risk,0,3,Basant Bafna,3.7,18.5,8.9,11.22,10.88,0.34,1.29,1.855,0.86,12.3,0.9121951219512192,89.0,Small (<500 Cr),1000,5000,47.09,65.98511531080217,265,406,396,False
499,Mirae Asset Cash Management Fund,Mirae Asset Mutual Fund,Debt,Liquid Mutual Funds,2,⭐ High Return / Low Risk,1,3,Abhishek Iyer,5.6,4.3,5.3,5.01,4.84,0.17,1.0,1.3,0.7,0.37,13.54054054054054,5983.0,Large (5K–20K Cr),1000,5000,34.21,72.81264710240735,538,779,570,False
500,Mirae Asset Corporate Bond Fund,Mirae Asset Mutual Fund,Debt,Corporate Bond Mutual Funds,2,📈 High Return / Moderate Risk,0,3,Mahendra Jajoo,3.7,18.5,8.9,11.22,10.759999999999998,0.46,1.29,1.855,0.86,12.3,0.9121951219512192,57.0,Small (<500 Cr),1000,5000,45.8,65.98511531080217,289,406,396,False
501,Mirae Asset Dynamic Bond Fund,Mirae Asset Mutual Fund,Debt,Dynamic Bond,3,⭐ High Return / Low Risk,1,2,Amit Modani,2.8,4.5,7.2,5.375,5.195,0.18,0.19,0.15,1.14,2.49,2.15863453815261,213.0,Small (<500 Cr),1000,5000,25.6,71.27447446554375,752,738,769,False
502,Mirae Asset Emerging Bluechip Fund,Mirae Asset Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,5,Neelesh Surana,-1.2,29.4,15.1,16.845,16.165,0.68,1.51,3.14,0.95,16.51,1.020290732889158,23394.0,Giant (>20K Cr),1000,5000,46.82,58.18244365988659,268,141,221,False
503,Mirae Asset Equity Savings Fund,Mirae Asset Mutual Fund,Hybrid,Equity Savings Mutual Funds,4,📈 High Return / Moderate Risk,0,5,Harshad Borawake,3.7,16.1,8.9,10.38,9.95,0.43,1.66,4.3,1.06,7.17,1.4476987447698744,573.0,Mid (500–5K Cr),1000,5000,47.37,67.26650933558376,262,441,141,False
504,Mirae Asset Focused Fund,Mirae Asset Mutual Fund,Equity,Focused Funds,6,📈 High Return / Moderate Risk,0,4,Gaurav Misra,-4.9,28.4,8.9,12.965,12.375,0.59,1.47,2.4,0.92,16.34,0.793451652386781,8615.0,Large (5K–20K Cr),1000,5000,43.63,56.76222428109206,316,320,248,False
505,Mirae Asset Great Consumer Fund,Mirae Asset Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Ankit Jain,8.1,27.2,14.0,17.44,16.94,0.5,1.68,6.38,0.7,13.39,1.3024645257654968,1989.0,Mid (500–5K Cr),1000,5000,62.16,63.713592066431374,78,125,134,False
506,Mirae Asset Healthcare Fund,Mirae Asset Mutual Fund,Equity,Sectoral / Thematic Mutual Funds,6,📈 High Return / Moderate Risk,0,0,Vrijesh Kasera,-10.7,25.0,8.9,10.614999999999998,10.095,0.52,1.0,2.95,0.99,21.5,0.4937209302325581,1505.0,Mid (500–5K Cr),1000,5000,38.2,55.6147611267716,422,430,570,False
507,Mirae Asset Hybrid – Equity Fund,Mirae Asset Mutual Fund,Hybrid,Aggressive Hybrid Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Harshad Borawake,1.7,21.9,12.2,13.495,13.135,0.36,1.42,1.95,0.84,12.26,1.1007340946166395,6952.0,Large (5K–20K Cr),1000,5000,52.37,63.39069311194489,187,284,290,False
508,Mirae Asset Large Cap Fund,Mirae Asset Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Gaurav Misra,0.6,25.3,12.1,14.42,13.89,0.53,1.36,0.41,0.92,15.64,0.921994884910486,32910.0,Giant (>20K Cr),1000,5000,52.67,61.13358653949565,184,248,344,False
509,Mirae Asset Midcap Fund,Mirae Asset Mutual Fund,Equity,Mid Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,4,Ankit Jain,1.2,35.0,8.9,16.495,15.915,0.58,1.76,2.67,0.92,16.86,0.9783511269276396,8753.0,Large (5K–20K Cr),1000,5000,64.75,55.77827352405357,59,156,103,False
510,Mirae Asset Money Market Fund,Mirae Asset Mutual Fund,Debt,Money Market Funds,2,📈 High Return / Moderate Risk,0,3,Basant Bafna,5.3,18.5,8.9,11.54,11.29,0.25,1.29,1.855,0.86,12.3,0.938211382113821,59.0,Small (<500 Cr),1000,5000,48.36,66.66984418726997,245,389,396,False
511,Mirae Asset Overnight Fund,Mirae Asset Mutual Fund,Debt,Overnight Mutual Funds,1,⭐ High Return / Low Risk,1,5,Abhishek Iyer,5.4,3.9,8.9,6.45,6.34,0.11,0.2,0.67,0.45,0.34,18.97058823529412,632.0,Mid (500–5K Cr),1000,5000,31.75,70.92753231123932,612,610,767,False
512,Mirae Asset Savings Fund,Mirae Asset Mutual Fund,Debt,Low Duration Funds,2,⭐ High Return / Low Risk,1,3,Kruti Chheta,5.2,5.6,5.9,5.655,5.285,0.37,1.47,2.65,1.03,0.86,6.575581395348838,606.0,Mid (500–5K Cr),1000,5000,35.46,73.14214457253433,490,716,248,False
513,Mirae Asset Short Term Fund,Mirae Asset Mutual Fund,Debt,Short Duration Funds,2,⭐ High Return / Low Risk,1,3,Basant Bafna,4.5,6.1,6.7,6.05,5.74,0.31,1.05,4.26,2.04,1.46,4.1438356164383565,406.0,Small (<500 Cr),1000,5000,34.14,72.35608489034729,540,674,548,False
514,Mirae Asset Tax Saver Fund,Mirae Asset Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,5,Neelesh Surana,0.6,30.3,15.3,17.61,17.07,0.54,1.52,2.58,0.98,16.81,1.0475907198096372,14043.0,Large (5K–20K Cr),500,500,61.2,58.6430805078573,86,117,218,False
515,Mirae Asset Ultra Short Duration Fund,Mirae Asset Mutual Fund,Debt,Ultra Short Duration Funds,2,📈 High Return / Moderate Risk,0,3,Basant Bafna,5.5,18.5,8.9,11.579999999999998,11.29,0.29,1.29,1.855,0.86,12.3,0.9414634146341462,284.0,Small (<500 Cr),1000,5000,47.97,66.75142430024464,254,384,396,False
516,Motilal Oswal Balance Advantage Fund,Motilal Oswal Mutual Fund,Hybrid,Dynamic Asset Allocation or Balanced Advantage,6,⭐ High Return / Low Risk,1,1,Santosh Singh,0.3,9.9,5.6,6.045,4.855,1.19,0.62,-4.94,0.62,10.32,0.5857558139534883,667.0,Mid (500–5K Cr),500,500,19.26,68.68466031041571,799,675,698,False
517,Motilal Oswal Equity Hybrid Fund,Motilal Oswal Mutual Fund,Hybrid,Aggressive Hybrid Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Siddharth Bothra,1.7,32.4,13.3,17.665,16.724999999999998,0.94,1.16,-1.13,0.82,11.94,1.4794807370184255,385.0,Small (<500 Cr),500,500,54.44,57.99139766791857,159,107,500,False
518,Motilal Oswal Flexi Cap Fund,Motilal Oswal Mutual Fund,Equity,Flexi Cap Funds,6,⭐ High Return / Low Risk,1,1,Siddharth Bothra,-1.6,16.4,4.9,7.624999999999999,6.654999999999999,0.97,0.9,-6.29,0.86,15.5,0.4919354838709677,8332.0,Large (5K–20K Cr),500,500,23.29,64.37832708837922,774,513,626,False
519,Motilal Oswal Focused Fund,Motilal Oswal Mutual Fund,Equity,Focused Funds,6,📈 High Return / Moderate Risk,0,2,Siddharth Bothra,2.6,20.4,10.6,12.429999999999998,11.429999999999998,1.0,1.01,-4.81,0.94,16.36,0.7597799511002444,1643.0,Mid (500–5K Cr),500,500,37.43,64.5781773957537,442,346,566,False
520,Motilal Oswal Large and Midcap Fund,Motilal Oswal Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,3,Aditya Khemani,10.7,28.9,8.9,16.259999999999998,15.529999999999998,0.73,1.55,5.27,0.85,15.94,1.0200752823086574,1415.0,Mid (500–5K Cr),500,500,58.36,62.429277114015605,113,164,195,False
521,Motilal Oswal Liquid Fund,Motilal Oswal Mutual Fund,Debt,Liquid Mutual Funds,2,⭐ High Return / Low Risk,1,1,Rakesh Shetty,5.2,3.8,8.9,6.375,6.165,0.21,-0.08,0.88,0.68,0.35,18.214285714285715,484.0,Small (<500 Cr),500,500,28.56,70.8583124744332,705,639,804,False
522,Motilal Oswal Long Term Equity Fund,Motilal Oswal Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Aditya Khemani,8.5,25.0,10.0,14.95,14.15,0.8,1.36,1.02,0.88,15.9,0.940251572327044,2187.0,Mid (500–5K Cr),500,500,50.32,64.36918923551544,212,214,344,False
523,Motilal Oswal Midcap Fund,Motilal Oswal Mutual Fund,Equity,Mid Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,5,Niket Shah,14.6,34.0,16.4,22.2,21.33,0.87,1.98,7.69,0.77,15.34,1.4471968709256844,3769.0,Mid (500–5K Cr),500,500,70.08,62.77450224895424,39,22,31,True
524,Motilal Oswal Nasdaq 100 FOF – Direct Growth,Motilal Oswal Mutual Fund,Other,FoFs Overseas,6,📈 High Return / Moderate Risk,0,0,Swapnil Mayekar,-6.2,21.4,8.9,10.255,10.155,0.1,0.77,1.855,0.86,22.3,0.4598654708520179,3378.0,Mid (500–5K Cr),500,500,37.85,59.67293747463612,432,447,666,False
525,Motilal Oswal Nifty 50 Index Fund,Motilal Oswal Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,4,Swapnil Mayekar,0.1,26.0,8.9,13.125,12.985,0.14,1.31,-0.6,0.99,16.66,0.7878151260504201,234.0,Small (<500 Cr),500,500,55.35,60.32354437156,147,308,375,False
526,Motilal Oswal Nifty 500 Index Fund,Motilal Oswal Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,3,Swapnil Mayekar,-1.2,26.7,8.9,13.11,12.71,0.4,1.34,-0.81,0.99,16.62,0.7888086642599277,372.0,Small (<500 Cr),500,500,42.5,59.367352239055485,338,309,359,False
527,Motilal Oswal Nifty Bank Index Fund,Motilal Oswal Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,2,Swapnil Mayekar,10.8,25.0,8.9,14.915,14.704999999999998,0.21,0.95,0.0,1.0,25.4,0.5872047244094488,332.0,Small (<500 Cr),500,500,53.35,64.69503774153311,177,215,601,False
528,Motilal Oswal Nifty Midcap 150 Index Fund,Motilal Oswal Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,3,Swapnil Mayekar,4.8,33.7,8.9,16.759999999999998,16.54,0.22,1.58,-1.33,1.03,18.42,0.9098805646036916,644.0,Mid (500–5K Cr),500,500,64.85,57.85651749838068,58,144,175,False
529,Motilal Oswal Nifty Next 50 Index Fund,Motilal Oswal Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,2,Swapnil Mayekar,-5.9,21.8,8.9,10.454999999999998,10.124999999999998,0.33,0.95,-4.95,0.98,18.0,0.5808333333333332,118.0,Small (<500 Cr),500,500,34.67,59.63247687654959,516,438,601,False
530,Motilal Oswal Nifty Smallcap 250 Index Fund,Motilal Oswal Mutual Fund,Other,Index Funds,6,📈 High Return / Moderate Risk,0,2,Swapnil Mayekar,-4.8,37.1,8.9,16.029999999999998,15.719999999999995,0.31,1.52,-1.24,0.99,21.03,0.7622444127436994,312.0,Small (<500 Cr),500,500,52.21,52.129266626522494,189,175,218,False
531,Motilal Oswal Ultra Short Term Fund,Motilal Oswal Mutual Fund,Debt,Ultra Short Duration Funds,1,⭐ High Return / Low Risk,1,1,Rakesh Shetty,4.7,3.9,1.8,3.115,2.535,0.58,-0.09,1.32,1.01,0.39,7.987179487179487,101.0,Small (<500 Cr),500,500,19.94,71.9955569017187,796,813,805,False
532,Navi 3 In 1 Fund,Navi Mutual Fund,Hybrid,Multi Asset Allocation Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Aditya Mulki,0.2,32.6,12.4,17.03,16.69,0.34,1.41,0.91,0.89,15.51,1.0980012894906512,15.0,Small (<500 Cr),500,1000,62.98,57.1295518868221,70,133,297,False
533,Navi ELSS Tax Saver Fund,Navi Mutual Fund,Equity,ELSS Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Aditya Mulki,1.3,23.4,10.5,13.175,12.775,0.4,1.29,1.855,0.86,12.3,1.0711382113821135,56.0,Small (<500 Cr),500,500,51.81,62.39183163100188,194,302,396,False
534,Navi Equity Hybrid Fund,Navi Mutual Fund,Hybrid,Aggressive Hybrid Mutual Funds,6,📈 High Return / Moderate Risk,0,3,Aditya Mulki,3.2,19.7,8.9,11.54,11.12,0.42,1.41,1.73,0.77,11.25,1.0257777777777777,82.0,Small (<500 Cr),500,10,48.15,65.11299890874544,252,389,297,False
535,Navi Flexi Cap Fund,Navi Mutual Fund,Equity,Flexi Cap Funds,6,📈 High Return / Moderate Risk,0,3,Aditya Mulki,2.1,25.9,8.9,13.489999999999998,13.06,0.43,1.41,0.91,0.89,15.51,0.8697614442295293,202.0,Small (<500 Cr),500,10,53.87,61.2344586943852,171,285,297,False
536,Navi Large & Midcap Fund,Navi Mutual Fund,Equity,Large & Mid Cap Funds,6,📈 High Return / Moderate Risk,0,3,Aditya Mulki,1.6,28.7,12.7,16.08,15.73,0.35,1.61,5.26,0.85,15.37,1.0461938841899805,234.0,Small (<500 Cr),500,10,62.55,59.86970160122519,76,173,153,False
537,Navi Large Cap Equity Fund,Navi Mutual Fund,Equity,Large Cap Mutual Funds,6,📈 High Return / Moderate Risk,0,2,Aditya Mulki,0.2,32.6,12.4,17.03,16.720000000000002,0.31,1.61,5.26,0.85,15.37,1.1080026024723488,91.0,Small (<500 Cr),500,1000,66.68,57.1295518868221,53,133,153,False
